epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
136,12839.1,0.70132,0.34614,0.82483,0.92351,0.88312,0.92252,0.61058,1.35289,0.48796,1.21484,0.00478409,0.00478409,0.00478409
137,12930.7,0.69109,0.34102,0.82702,0.9086,0.88371,0.91764,0.60772,1.34987,0.48542,1.21572,0.00474545,0.00474545,0.00474545
138,13022.3,0.69622,0.34319,0.82592,0.91168,0.87,0.91243,0.60379,1.35488,0.48458,1.21337,0.00470682,0.00470682,0.00470682
139,13115,0.68346,0.33977,0.82546,0.91443,0.883,0.91701,0.60821,1.34643,0.4827,1.20844,0.00466818,0.00466818,0.00466818
140,13209.1,0.69085,0.34142,0.82413,0.91339,0.8802,0.91494,0.60858,1.34772,0.48146,1.21228,0.00462955,0.00462955,0.00462955
141,13302.7,0.69122,0.34296,0.82776,0.9158,0.87313,0.91475,0.60597,1.34442,0.48098,1.2112,0.00459091,0.00459091,0.00459091
142,13395.9,0.68407,0.33917,0.82331,0.90831,0.88126,0.91631,0.60681,1.35067,0.48148,1.21698,0.00455227,0.00455227,0.00455227
143,13489.9,0.68091,0.33789,0.82377,0.90217,0.88298,0.91619,0.60746,1.3551,0.4842,1.2193,0.00451364,0.00451364,0.00451364
144,13582.5,0.6793,0.33879,0.8237,0.90886,0.87763,0.9166,0.60988,1.3474,0.4838,1.21848,0.004475,0.004475,0.004475
145,13677.7,0.68405,0.33756,0.8244,0.91617,0.8774,0.91967,0.60975,1.34998,0.48669,1.22032,0.00443636,0.00443636,0.00443636
146,13772.7,0.67942,0.33574,0.82337,0.90991,0.8807,0.91602,0.60417,1.35158,0.48597,1.22305,0.00439773,0.00439773,0.00439773
147,13869,0.6649,0.33101,0.82285,0.91619,0.88267,0.92038,0.61181,1.33767,0.48221,1.20937,0.00435909,0.00435909,0.00435909
